10427113	10520140	0.13
10427113	10527117	0.25
10427113	10527124	0.25
10427113	10527129	0.13
10427113	10527133	0.19
10427113	10527138	0.3
10427113	10527146	0.65
10427113	10527174	0.12
10520113	10527106	0.76
10520113	10527107	0.76
10520113	10527110	0.97
10520113	10527114	0.98
10520113	10527119	0.51
10520113	10527124	0.63
10520113	10527125	0.81
10520113	10527129	0.6
10520113	10527130	0.56
10520113	10527139	0.51
10520113	10527141	0.54
10520113	10527143	0.77
10520113	10527147	0.4
10520113	10527153	0.57
10520119	10520113	0.14
10520119	10520120	0.62
10520119	10527102	0.04
10520119	10527106	0.46
10520119	10527107	0.95
10520119	10527109	0.3
10520119	10527111	0.86
10520119	10527115	0.33
10520119	10527120	0.17
10520119	10527125	0.73
10520119	10527127	0.07
10520119	10527131	0.23
10520119	10527140	0.33
10520119	10527141	0.05
10520119	10527144	0.96
10520119	10527149	0.56
10520120	10427113	0.14
10520120	10527104	0.48
10520120	10527108	0.46
10520120	10527112	0.33
10520120	10527117	0.28
10520120	10527120	0.24
10520120	10527127	0.65
10520120	10527128	0.18
10520120	10527135	0.36
10520120	10527136	0.41
10520120	10527141	0.46
10520120	10527142	0.18
10520120	10527145	0.39
10520120	10527150	0.83
10520120	10527172	0.82
10520140	10427113	0.89
10520140	10520120	0.63
10520140	10527105	0.47
10520140	10527109	0.17
10520140	10527118	0.21
10520140	10527124	0.84
10520140	10527127	0.42
10520140	10527128	0.84
10520140	10527129	0.99
10520140	10527133	0.71
10520140	10527138	0.66
10520140	10527141	0.55
10520140	10527142	0.56
10520140	10527146	0.4
10520140	10527147	0.11
10520140	10527150	0.51
10520140	10527151	0.92
10520140	10527174	0.57
10527101	10520113	0.33
10527101	10527106	0.61
10527101	10527110	0.38
10527101	10527111	0.25
10527101	10527119	0.61
10527101	10527125	0.99
10527101	10527130	0.67
10527101	10527134	0.35
10527101	10527143	0.09
10527101	10527147	1
10527101	10527151	0.17
10527102	10520119	0.5
10527102	10527104	0.97
10527102	10527106	0.71
10527102	10527107	0.33
10527102	10527108	0.75
10527102	10527111	0.84
10527102	10527113	0.02
10527102	10527115	0.5
10527102	10527120	0.33
10527102	10527127	0.95
10527102	10527130	0.84
10527102	10527135	0.87
10527102	10527140	0.37
10527102	10527144	0.32
10527102	10527145	0.52
10527102	10527149	0.92
10527102	10527153	0.68
10527104	10520120	0.95
10527104	10527108	0.74
10527104	10527111	0.57
10527104	10527112	0.4
10527104	10527114	0.76
10527104	10527117	0.21
10527104	10527123	0.38
10527104	10527125	0.29
10527104	10527128	0.37
10527104	10527132	0.28
10527104	10527133	0.97
10527104	10527136	0.58
10527104	10527141	0.05
10527104	10527145	0.96
10527104	10527149	0.32
10527104	10527150	0.59
10527104	10527172	0.33
10527105	10520140	0.9
10527105	10527102	0.47
10527105	10527106	0.29
10527105	10527109	1
10527105	10527113	0.35
10527105	10527118	0.61
10527105	10527119	0.52
10527105	10527124	0.42
10527105	10527129	0.63
10527105	10527133	0.43
10527105	10527138	0.3
10527105	10527139	0.51
10527105	10527140	0.57
10527105	10527142	0.29
10527105	10527146	0.75
10527105	10527151	0.85
10527105	10527152	0.37
10527106	10520113	0.23
10527106	10520120	0.12
10527106	10527101	0.18
10527106	10527110	0.39
10527106	10527111	0.22
10527106	10527114	0.59
10527106	10527117	0.27
10527106	10527119	0.67
10527106	10527125	0.57
10527106	10527129	0.04
10527106	10527130	0.96
10527106	10527134	0.98
10527106	10527139	0.56
10527106	10527143	0.47
10527106	10527147	0.61
10527106	10527149	0.39
10527106	10527150	0.32
10527106	10527151	0.2
10527106	10527152	0.96
10527107	10520119	0.11
10527107	10527102	0.96
10527107	10527108	0.04
10527107	10527111	0.13
10527107	10527120	0.46
10527107	10527127	0.65
10527107	10527128	0.74
10527107	10527135	0.92
10527107	10527140	0.66
10527107	10527142	0.34
10527107	10527143	0.96
10527107	10527144	0.73
10527107	10527149	0.13
10527107	10527153	0.23
10527108	10520120	0.69
10527108	10520140	0.8
10527108	10527104	0.11
10527108	10527107	0.88
10527108	10527117	0.02
10527108	10527118	0.81
10527108	10527123	0.38
10527108	10527132	0.43
10527108	10527133	0.43
10527108	10527136	0.23
10527108	10527141	0.24
10527108	10527150	0.22
10527108	10527151	0.44
10527109	10427113	0.52
10527109	10520113	0.94
10527109	10520140	0.49
10527109	10527118	0.36
10527109	10527120	0.28
10527109	10527125	0.35
10527109	10527129	0.35
10527109	10527140	0.1
10527109	10527142	0.03
10527109	10527146	0.61
10527109	10527151	0.91
10527110	10520113	0.06
10527110	10527101	0.34
10527110	10527102	0.06
10527110	10527106	0.91
10527110	10527114	0.24
10527110	10527119	0.85
10527110	10527125	0.37
10527110	10527129	0.35
10527110	10527130	0.46
10527110	10527134	0.85
10527110	10527139	0.46
10527110	10527143	0.07
10527110	10527147	0.99
10527110	10527152	0.82
10527111	10520113	0.58
10527111	10520119	0.15
10527111	10527102	0.06
10527111	10527107	0.28
10527111	10527120	0.18
10527111	10527125	0.82
10527111	10527135	0.26
10527111	10527139	0.33
10527111	10527144	0.53
10527111	10527146	0.14
10527111	10527149	0.01
10527111	10527151	0.76
10527112	10520120	0.1
10527112	10527101	0.01
10527112	10527104	0.69
10527112	10527108	0.67
10527112	10527110	0.61
10527112	10527117	0.29
10527112	10527120	0.52
10527112	10527123	0.51
10527112	10527124	0.56
10527112	10527128	0.66
10527112	10527132	0.03
10527112	10527138	0.4
10527112	10527139	0.48
10527112	10527141	0.72
10527112	10527150	0.18
10527113	10427113	0.84
10527113	10527105	1
10527113	10527109	0.9
10527113	10527110	0.42
10527113	10527111	0.73
10527113	10527114	0.79
10527113	10527115	0.45
10527113	10527118	0.02
10527113	10527132	0.6
10527113	10527138	0.35
10527113	10527142	0.33
10527113	10527146	0.9
10527113	10527151	0.32
10527113	10527174	0.61
10527114	10527101	0.92
10527114	10527105	0.62
10527114	10527106	0.8
10527114	10527108	0.51
10527114	10527111	0.11
