3102535	10127171	0.6
3102535	10127261	0.34
3102535	10220140	0.51
3102535	10227257	0.79
3102535	10320133	0.21
3102535	10327256	0.1
3102535	10427108	0.59
3102535	10427117	0.63
3102535	10427124	0.32
3102535	10427127	0.8
3102535	10427128	0.14
3102535	10427135	0.32
3102535	10427136	0.11
3102535	10427138	0.48
3102535	10427139	0.41
3102535	10427142	0.92
3102535	10427145	0.14
3102535	10427146	0.08
3102535	10427147	0.62
3102535	10427150	0.63
3102535	10427170	0.67
4106034	10127171	0.31
4106034	10127261	0.25
4106034	10227257	0.52
4106034	10327122	0.15
4106034	10327241	0.7
4106034	10420141	0.27
4106034	10427102	0.19
4106034	10427105	0.62
4106034	10427106	0.96
4106034	10427111	0.94
4106034	10427116	0.52
4106034	10427118	0.91
4106034	10427128	0.66
4106034	10427130	0.61
4106034	10427131	0.63
4106034	10427135	0.87
4106034	10427136	0.69
4106034	10427137	0.43
4106034	10427141	0.91
4106034	10427146	0.35
4106034	10427151	0.5
4106034	10427171	0.69
4106076	10220140	0.15
4106076	10227261	0.67
4106076	10327241	0.81
4106076	10327256	0.82
4106076	10427102	0.27
4106076	10427104	0.24
4106076	10427107	0.71
4106076	10427109	0.27
4106076	10427110	0.46
4106076	10427111	0.9
4106076	10427118	0.87
4106076	10427119	0.06
4106076	10427120	0.26
4106076	10427125	0.32
4106076	10427136	0.79
4106076	10427141	0.76
4106076	10427170	0.74
4106076	10427171	0.24
10127171	3102535	0.94
10127171	10227257	0.05
10127171	10320129	0.89
10127171	10327221	0.8
10127171	10327250	0.86
10127171	10327256	0.11
10127171	10427103	0.14
10127171	10427108	0.28
10127171	10427109	0.54
10127171	10427111	0.83
10127171	10427115	0.77
10127171	10427116	0.79
10127171	10427120	0.15
10127171	10427124	0.99
10127171	10427125	0.59
10127171	10427126	0.2
10127171	10427128	0.49
10127171	10427129	0.31
10127171	10427137	0.87
10127171	10427139	0.22
10127171	10427171	0.3
10127171	10444117	0.95
10127261	4106076	0.83
10127261	10320129	0.24
10127261	10320133	0.12
10127261	10327221	0.13
10127261	10327237	0.17
10127261	10327250	0.15
10127261	10327256	0.52
10127261	10427101	0.11
10127261	10427104	0.58
10127261	10427105	0.54
10127261	10427109	0.16
10127261	10427115	0.15
10127261	10427116	0.94
10127261	10427121	0.59
10127261	10427123	0.28
10127261	10427126	0.31
10127261	10427127	0.36
10127261	10427133	0.55
10127261	10427135	0.83
10127261	10427136	0.39
10127261	10427138	0.41
10127261	10427142	0.36
10127261	10427143	0.42
10127261	10427145	0.15
10127261	10427149	0.07
10127261	10444117	0.74
10220140	3102535	0.61
10220140	10227257	0.73
10220140	10327107	0.08
10220140	10427101	0.79
10220140	10427105	0.71
10220140	10427109	0.69
10220140	10427117	0.78
10220140	10427121	0.91
10220140	10427123	0.39
10220140	10427124	0.23
10220140	10427125	0.51
10220140	10427128	0.73
10220140	10427129	0.45
10220140	10427130	0.73
10220140	10427134	0.42
10220140	10427138	0.43
10220140	10427139	0.43
10220140	10427141	0.91
10220140	10427145	0.23
10220140	10427150	0.09
10220140	10427151	0.52
10220140	10444117	0.64
10227257	4106034	0.17
10227257	4106076	0.1
10227257	10327122	0.37
10227257	10327221	0.03
10227257	10327241	0.08
10227257	10327250	0.45
10227257	10427101	0.28
10227257	10427103	0.1
10227257	10427106	0.05
10227257	10427109	0.25
10227257	10427110	0.39
10227257	10427117	0.55
10227257	10427118	0.14
10227257	10427120	0.24
10227257	10427126	0.11
10227257	10427129	0.85
10227257	10427130	0.62
10227257	10427134	0.37
10227257	10427135	0.3
10227257	10427137	0.8
10227257	10427138	0.99
10227257	10427139	0.64
10227257	10427142	0.87
10227261	4106076	0.49
10227261	10127261	0.81
10227261	10220140	0.19
10227261	10227257	0.18
10227261	10327212	0.91
10227261	10327221	0.82
10227261	10327237	0.58
10227261	10327250	0.71
10227261	10427102	0.5
10227261	10427115	0.94
10227261	10427117	0.9
10227261	10427118	0.03
10227261	10427119	0.01
10227261	10427124	0.77
10227261	10427125	0.13
10227261	10427128	0.91
10227261	10427130	0.69
10227261	10427139	0.27
10227261	10427142	0.64
10227261	10427147	0.29
10227261	10427171	0.98
10320129	10127171	0.89
10320129	10327122	0.45
10320129	10327220	0.77
10320129	10427103	0.54
10320129	10427108	0.09
10320129	10427115	0.21
10320129	10427116	0.75
10320129	10427120	0.46
10320129	10427124	0.78
10320129	10427126	0.32
10320129	10427129	0.34
10320129	10427131	0.28
10320129	10427134	0.53
10320129	10427135	0.73
10320129	10427137	0.74
10320129	10427140	0.89
10320129	10427142	0.94
10320129	10427143	0.44
10320129	10427147	0.54
10320129	10427148	0.47
10320129	10427171	0.41
10320133	4106034	0.09
10320133	4106076	0.15
10320133	10127261	0.06
10320133	10327107	0.39
10320133	10327122	0.25
10320133	10327250	0.52
10320133	10327265	0.92
10320133	10427102	0.75
10320133	10427111	0.35
10320133	10427121	0.68
10320133	10427123	0.94
10320133	10427125	0.28
10320133	10427126	0.13
10320133	10427127	0.28
10320133	10427129	0.25
10320133	10427130	0.07
10320133	10427131	0.18
10320133	10427134	0.23
10320133	10427135	0.46
10320133	10427140	0.43
10320133	10427143	0.12
10320133	10427148	0.44
10320133	10427149	0.77
10320133	10427151	0.61
10320133	10444117	0.74
10327107	3102535	0.41
10327107	4106076	0.9
10327107	10220140	0.18
10327107	10320129	0.94
10327107	10327237	0.25
10327107	10327241	0.93
10327107	10420141	0.11
10327107	10427105	0.25
10327107	10427110	0.65
10327107	10427114	0.3
10327107	10427115	0.28
10327107	10427123	0.3
10327107	10427126	0.06
10327107	10427134	0.78
10327107	10427135	0.39
10327107	10427139	0.32
10327107	10427141	0.55
10327107	10427145	0.1
10327107	10427147	0.25
10327107	10427148	0.66
10327107	10427150	0.01
10327107	10427170	0.94
10327107	10444117	0.36
10327122	4106034	0.13
10327122	4106076	0.98
10327122	10220140	0.91
10327122	10320133	0.65
10327122	10327212	0.69
10327122	10327220	0.15
10327122	10327221	0.22
10327122	10327241	0.03
10327122	10327250	0.01
10327122	10327265	0.04
10327122	10427102	0.31
10327122	10427105	0.44
10327122	10427106	0.44
10327122	10427111	0.42
10327122	10427116	0.58
10327122	10427118	0.06
10327122	10427124	0.34
10327122	10427129	0.08
10327122	10427130	0.75
10327122	10427135	0.71
10327122	10427140	0.81
10327122	10427145	0.74
10327212	4106076	0.72
10327212	10220140	0.12
10327212	10327250	0.11
10327212	10327265	0.5
10327212	10427102	0.05
10327212	10427106	0.03
10327212	10427107	0.95
10327212	10427109	0.55
10327212	10427110	0.07
10327212	10427114	0.84
10327212	10427119	1
10327212	10427123	0.86
10327212	10427125	0.49
10327212	10427127	0.03
10327212	10427135	0.99
10327212	10427139	0.32
10327212	10427142	0.97
10327212	10427143	0.41
10327220	4106034	0.43
10327220	10127171	0.94
10327220	10227257	0.54
10327220	10320129	0.9
10327220	10320133	0.66
10327220	10327256	0.72
10327220	10327265	0.14
10327220	10420141	0.82
10327220	10427103	0.5
10327220	10427104	0.3
10327220	10427107	0.31
10327220	10427108	0.43
10327220	10427117	0.19
10327220	10427121	0.6
10327220	10427126	0.38
10327220	10427131	0.16
10327220	10427142	0.36
10327220	10427146	0.11
10327220	10427148	0.55
10327220	10427170	0.13
10327220	10427171	0.38
10327220	10444117	0.5
10327221	4106034	0.58
10327221	10127261	0.61
10327221	10320133	0.8
10327221	10327237	0.46
10327221	10327250	0.45
10327221	10427102	0.88
10327221	10427104	0.47
10327221	10427107	0.2
10327221	10427109	0.48
10327221	10427115	0.79
10327221	10427116	0.44
10327221	10427121	0.62
10327221	10427136	0.15
10327221	10427138	0.15
10327221	10427143	0.39
10327221	10427145	0.38
10327221	10427147	0.98
10327221	10427150	0.62
10327237	3102535	0.79
10327237	10220140	0.16
10327237	10227257	0.25
10327237	10320129	0.93
10327237	10327107	0.48
